zcta5,year,assessment_type,is_caaspp,is_cst,school_year_complete,n_schools,avg_pct_met_ela,avg_pct_met_math,avg_pct_met_overall,median_pct_met_overall,min_pct_met_overall,max_pct_met_overall,overall_score_range,total_students_tested,total_students_tested_reported_positive,total_students_tested_unreliable,school_quality_extended_eligible
94946,2023,CAASPP,True,False,True,1,23.53,41.18,32.35,32.35,32.35,32.35,0.0,0,False,True,True
94946,2024,CAASPP,True,False,True,1,23.81,57.15,40.48,40.48,40.48,40.48,0.0,0,False,True,True
94947,2012,CST,False,True,True,8,67.15,76.31,67.95,66.9,28.5,91.32,62.81999999999999,4722,True,False,True
94947,2013,CST,False,True,True,8,62.55,73.38,63.34,63.66,29.75,86.76,57.010000000000005,4785,True,False,True
94947,2014,INTERPOLATED,False,False,False,8,55.52,58.19,54.54,55.33,27.38,70.63,43.25,2392,True,False,True
94947,2015,CAASPP,True,False,True,8,48.5,43.0,45.75,47.0,25.0,54.5,29.5,0,False,True,True
94947,2016,CAASPP,True,False,True,8,47.25,48.75,48.0,49.25,36.0,56.5,20.5,0,False,True,True
94947,2017,CAASPP,True,False,True,9,44.35,46.47,45.41,46.69,21.88,57.03,35.150000000000006,0,False,True,True
94947,2018,CAASPP,True,False,True,8,45.43,46.44,45.93,47.22,19.23,57.7,38.47,0,False,True,True
94947,2019,CAASPP,True,False,True,8,45.86,44.35,45.11,46.3,30.0,57.36,27.36,0,False,True,True
94947,2020,INTERPOLATED,False,False,False,8,43.84,41.22,42.52,44.11,24.69,55.64,30.95,0,False,True,True
94947,2021,CAASPP,True,False,True,8,41.81,38.08,39.94,41.93,19.38,53.91,34.53,0,False,True,True
94947,2022,CAASPP,True,False,True,8,46.16,41.59,43.87,43.32,36.74,56.85,20.11,0,False,True,True
94947,2023,CAASPP,True,False,True,8,42.92,38.38,40.65,43.68,20.93,53.27,32.34,0,False,True,True
94947,2024,CAASPP,True,False,True,8,43.59,42.78,43.18,43.69,20.58,57.5,36.92,0,False,True,True
94949,2012,CST,False,True,True,4,72.36,70.86,71.61,68.68,61.4,87.68,26.28000000000001,2824,True,False,True
94949,2013,CST,False,True,True,4,70.24,69.9,70.07,65.9,61.03,87.44,26.409999999999997,2887,True,False,True
94949,2014,INTERPOLATED,False,False,False,4,59.5,60.82,60.16,58.2,54.26,69.97,15.71,1444,True,False,True
94949,2015,CAASPP,True,False,True,4,48.75,51.75,50.25,50.5,47.5,52.5,5.0,0,False,True,True
94949,2016,CAASPP,True,False,True,4,45.25,53.25,49.25,48.0,47.0,54.0,7.0,0,False,True,True
94949,2017,CAASPP,True,False,True,4,43.07,48.14,45.61,45.45,38.72,52.8,14.079999999999998,0,False,True,True
94949,2018,CAASPP,True,False,True,4,43.78,48.8,46.29,44.57,41.01,55.03,14.020000000000003,0,False,True,True
94949,2019,CAASPP,True,False,True,4,44.36,48.52,46.44,45.5,39.88,54.88,15.0,0,False,True,True
94949,2020,INTERPOLATED,False,False,False,4,44.19,44.5,44.34,43.93,37.7,51.82,14.119999999999997,0,False,True,True
94949,2021,CAASPP,True,False,True,4,44.02,40.48,42.25,42.36,35.52,48.76,13.239999999999995,0,False,True,True
94949,2022,CAASPP,True,False,True,4,41.59,42.0,41.8,40.58,34.47,51.56,17.090000000000003,0,False,True,True
94949,2023,CAASPP,True,False,True,4,42.33,44.25,43.29,44.07,35.32,49.69,14.369999999999997,0,False,True,True
94949,2024,CAASPP,True,False,True,4,41.87,43.58,42.72,44.16,35.66,46.92,11.260000000000005,0,False,True,True
94951,2012,CST,False,True,True,1,64.3,65.96,65.13,65.13,65.13,65.13,0.0,574,True,False,True
94951,2013,CST,False,True,True,1,59.73,70.92,65.32,65.32,65.32,65.32,0.0,558,True,False,True
94951,2014,INTERPOLATED,False,False,False,1,53.36,59.96,56.66,56.66,56.66,56.66,0.0,279,True,False,True
94951,2015,CAASPP,True,False,True,1,47.0,49.0,48.0,48.0,48.0,48.0,0.0,0,False,True,True
94951,2016,CAASPP,True,False,True,1,47.0,49.0,48.0,48.0,48.0,48.0,0.0,0,False,True,True
94951,2017,CAASPP,True,False,True,1,45.66,45.66,45.66,45.66,45.66,45.66,0.0,0,False,True,True
94951,2018,CAASPP,True,False,True,1,43.32,58.99,51.15,51.15,51.15,51.15,0.0,0,False,True,True
94951,2019,CAASPP,True,False,True,1,44.45,53.77,49.11,49.11,49.11,49.11,0.0,0,False,True,True
94951,2022,CAASPP,True,False,True,1,49.38,49.79,49.58,49.58,49.58,49.58,0.0,0,False,True,True
94951,2023,CAASPP,True,False,True,1,42.24,53.88,48.06,48.06,48.06,48.06,0.0,0,False,True,True
94951,2024,CAASPP,True,False,True,1,41.59,49.12,45.36,45.36,45.36,45.36,0.0,0,False,True,True
94952,2012,CST,False,True,True,19,60.44,67.65,60.14,62.65,15.0,82.78,67.78,6031,True,False,True
94952,2013,CST,False,True,True,18,58.97,69.48,59.76,62.87,13.0,80.82,67.82,6268,True,False,True
94952,2014,INTERPOLATED,False,False,False,18,51.78,57.3,52.3,54.68,20.5,66.91,46.41,3134,True,False,True
94952,2015,CAASPP,True,False,True,17,44.59,45.12,44.85,46.5,28.0,53.0,25.0,0,False,True,True
94952,2016,CAASPP,True,False,True,20,43.8,45.0,44.4,48.0,13.5,55.5,42.0,0,False,True,True
94952,2017,CAASPP,True,False,True,20,43.84,45.52,44.68,47.14,10.56,66.12,55.56,0,False,True,True
94952,2018,CAASPP,True,False,True,19,44.95,48.3,45.86,48.1,10.0,62.98,52.98,0,False,True,True
94952,2019,CAASPP,True,False,True,18,46.59,50.11,48.91,48.74,10.0,75.23,65.23,0,False,True,True
94952,2020,INTERPOLATED,False,False,False,14,45.54,46.53,46.31,46.69,15.7,71.18,55.480000000000004,0,False,True,True
94952,2021,CAASPP,True,False,True,11,44.48,42.95,43.71,44.64,21.4,67.12,45.720000000000006,0,False,True,True
94952,2022,CAASPP,True,False,True,18,46.42,43.51,43.93,43.87,9.09,74.16,65.07,0,False,True,True
94952,2023,CAASPP,True,False,True,19,45.83,48.75,46.45,48.22,16.67,78.23,61.56,0,False,True,True
94952,2024,CAASPP,True,False,True,19,45.65,44.48,45.06,45.78,24.41,68.87,44.46000000000001,0,False,True,True
94954,2012,CST,False,True,True,9,66.74,68.32,67.47,67.22,52.94,89.68,36.74000000000001,6301,True,False,True
94954,2013,CST,False,True,True,10,61.18,65.79,61.84,61.72,29.0,88.24,59.239999999999995,6231,True,False,True
94954,2014,INTERPOLATED,False,False,False,12,54.59,54.09,53.52,54.11,29.25,70.12,40.870000000000005,3116,True,False,True
94954,2015,CAASPP,True,False,True,13,48.0,42.38,45.19,46.5,29.5,52.0,22.5,0,False,True,True
94954,2016,CAASPP,True,False,True,12,47.42,45.5,46.46,45.75,39.0,54.5,15.5,0,False,True,True
94954,2017,CAASPP,True,False,True,11,47.5,47.13,47.31,45.99,36.94,58.0,21.060000000000002,0,False,True,True
94954,2018,CAASPP,True,False,True,12,47.3,48.28,47.79,46.05,38.97,58.41,19.439999999999998,0,False,True,True
94954,2019,CAASPP,True,False,True,12,45.05,44.42,44.73,45.53,7.14,59.91,52.769999999999996,0,False,True,True
94954,2020,INTERPOLATED,False,False,False,8,47.76,47.56,47.66,47.96,25.33,58.98,33.65,0,False,True,True
94954,2021,CAASPP,True,False,True,4,50.48,50.7,50.59,50.38,43.52,58.06,14.54,0,False,True,True
94954,2022,CAASPP,True,False,True,12,46.47,45.23,45.85,45.45,30.46,59.62,29.159999999999997,0,False,True,True
94954,2023,CAASPP,True,False,True,11,45.82,45.84,45.83,45.52,25.5,60.38,34.88,0,False,True,True
94954,2024,CAASPP,True,False,True,11,46.19,46.85,46.52,41.8,26.88,63.22,36.34,0,False,True,True
94956,2012,CST,False,True,True,1,65.95,59.96,62.96,62.96,62.96,62.96,0.0,208,True,False,True
94956,2013,CST,False,True,True,1,62.67,63.39,63.03,63.03,63.03,63.03,0.0,197,True,False,True
94956,2014,INTERPOLATED,False,False,False,1,54.84,59.7,57.26,57.26,57.26,57.26,0.0,98,True,False,True
94956,2015,CAASPP,True,False,True,1,47.0,56.0,51.5,51.5,51.5,51.5,0.0,0,False,True,True
94956,2016,CAASPP,True,False,True,1,46.0,55.0,50.5,50.5,50.5,50.5,0.0,0,False,True,True
94956,2017,CAASPP,True,False,True,1,50.0,50.89,50.44,50.44,50.44,50.44,0.0,0,False,True,True
94956,2018,CAASPP,True,False,True,1,53.33,47.97,50.65,50.65,50.65,50.65,0.0,0,False,True,True
94956,2019,CAASPP,True,False,True,1,44.26,50.0,47.13,47.13,47.13,47.13,0.0,0,False,True,True
94956,2020,INTERPOLATED,False,False,False,1,46.84,46.11,46.48,46.48,46.48,46.48,0.0,0,False,True,True
94956,2021,CAASPP,True,False,True,1,49.43,42.22,45.82,45.82,45.82,45.82,0.0,0,False,True,True
94956,2022,CAASPP,True,False,True,1,44.23,38.68,41.46,41.46,41.46,41.46,0.0,0,False,True,True
94956,2023,CAASPP,True,False,True,1,34.34,30.0,32.17,32.17,32.17,32.17,0.0,0,False,True,True
94956,2024,CAASPP,True,False,True,1,43.48,37.23,40.35,40.35,40.35,40.35,0.0,0,False,True,True
94957,2012,CST,False,True,True,1,89.47,87.56,88.52,88.52,88.52,88.52,0.0,468,True,False,True
94957,2013,CST,False,True,True,1,85.42,89.96,87.69,87.69,87.69,87.69,0.0,496,True,False,True
94957,2014,INTERPOLATED,False,False,False,1,73.71,72.98,73.34,73.34,73.34,73.34,0.0,248,True,False,True
94957,2015,CAASPP,True,False,True,1,62.0,56.0,59.0,59.0,59.0,59.0,0.0,0,False,True,True
94957,2016,CAASPP,True,False,True,1,64.0,61.0,62.5,62.5,62.5,62.5,0.0,0,False,True,True
94957,2017,CAASPP,True,False,True,1,65.66,67.92,66.79,66.79,66.79,66.79,0.0,0,False,True,True
94957,2018,CAASPP,True,False,True,1,65.53,61.51,63.52,63.52,63.52,63.52,0.0,0,False,True,True
94957,2019,CAASPP,True,False,True,1,60.85,65.59,63.22,63.22,63.22,63.22,0.0,0,False,True,True
94957,2022,CAASPP,True,False,True,1,56.17,64.34,60.26,60.26,60.26,60.26,0.0,0,False,True,True
94957,2023,CAASPP,True,False,True,1,52.57,68.51,60.54,60.54,60.54,60.54,0.0,0,False,True,True
94957,2024,CAASPP,True,False,True,1,58.99,68.48,63.74,63.74,63.74,63.74,0.0,0,False,True,True
94960,2012,CST,False,True,True,4,86.07,89.42,86.64,87.5,80.52,91.03,10.510000000000005,2176,True,False,True
94960,2013,CST,False,True,True,4,84.72,88.96,85.84,86.3,80.99,89.78,8.790000000000006,2192,True,False,True
94960,2014,INTERPOLATED,False,False,False,4,73.24,73.85,73.04,73.03,69.74,76.39,6.650000000000006,1096,True,False,True
94960,2015,CAASPP,True,False,True,4,61.75,58.75,60.25,59.75,58.5,63.0,4.5,0,False,True,True
94960,2016,CAASPP,True,False,True,4,64.0,60.0,62.0,60.75,54.5,72.0,17.5,0,False,True,True
94960,2017,CAASPP,True,False,True,4,64.92,61.15,63.04,63.94,54.39,69.87,15.480000000000004,0,False,True,True
94960,2018,CAASPP,True,False,True,4,61.43,60.48,60.96,62.48,51.22,67.66,16.439999999999998,0,False,True,True
94960,2019,CAASPP,True,False,True,4,64.27,63.53,63.9,64.56,59.16,67.33,8.170000000000002,0,False,True,True
94960,2020,INTERPOLATED,False,False,False,4,63.02,60.37,61.7,61.65,55.9,67.57,11.669999999999995,0,False,True,True
94960,2021,CAASPP,True,False,True,4,61.77,57.21,59.49,58.74,52.65,67.82,15.169999999999995,0,False,True,True
94960,2022,CAASPP,True,False,True,4,66.16,58.48,62.32,63.89,52.75,68.75,16.0,0,False,True,True
94960,2023,CAASPP,True,False,True,4,59.83,60.32,60.08,60.92,54.95,63.52,8.57,0,False,True,True
94960,2024,CAASPP,True,False,True,4,60.32,62.03,61.18,64.8,45.52,69.6,24.07999999999999,0,False,True,True
94963,2012,CST,False,True,True,1,77.69,67.76,72.72,72.72,72.72,72.72,0.0,147,True,False,True
94963,2013,CST,False,True,True,1,76.61,49.91,63.26,63.26,63.26,63.26,0.0,163,True,False,True
94963,2014,INTERPOLATED,False,False,False,1,55.8,47.96,51.88,51.88,51.88,51.88,0.0,82,True,False,True
94963,2015,CAASPP,True,False,True,1,35.0,46.0,40.5,40.5,40.5,40.5,0.0,0,False,True,True
94963,2016,CAASPP,True,False,True,1,33.0,49.0,41.0,41.0,41.0,41.0,0.0,0,False,True,True
94963,2017,CAASPP,True,False,True,1,45.95,41.9,43.92,43.92,43.92,43.92,0.0,0,False,True,True
94963,2018,CAASPP,True,False,True,1,37.97,44.87,41.42,41.42,41.42,41.42,0.0,0,False,True,True
94963,2019,CAASPP,True,False,True,2,51.25,57.15,53.55,53.55,52.56,54.54,1.9799999999999969,0,False,True,True
94963,2020,INTERPOLATED,False,False,False,2,51.18,56.26,53.4,53.4,52.78,54.02,1.240000000000002,0,False,True,True
94963,2021,CAASPP,True,False,True,2,51.12,55.38,53.25,53.25,53.0,53.5,0.5,0,False,True,True
94963,2022,CAASPP,True,False,True,2,50.0,48.34,49.17,49.17,48.34,50.0,1.6599999999999966,0,False,True,True
94963,2023,CAASPP,True,False,True,1,50.0,58.23,54.12,54.12,54.12,54.12,0.0,0,False,True,True
94963,2024,CAASPP,True,False,True,2,44.45,59.6,52.02,52.02,51.95,52.1,0.14999999999999858,0,False,True,True
94965,2012,CST,False,True,True,3,51.57,49.02,50.29,56.1,27.54,67.24,39.699999999999996,418,True,False,True
94965,2013,CST,False,True,True,2,47.7,54.74,51.22,51.22,45.68,56.76,11.079999999999998,428,True,False,True
94965,2014,INTERPOLATED,False,False,False,2,45.35,47.62,46.48,46.48,42.34,50.63,8.29,214,True,False,True
94965,2015,CAASPP,True,False,True,2,43.0,40.5,41.75,41.75,39.0,44.5,5.5,0,False,True,True
94965,2016,CAASPP,True,False,True,2,45.0,49.0,47.0,47.0,42.5,51.5,9.0,0,False,True,True
94965,2017,CAASPP,True,False,True,2,39.41,45.06,42.23,42.23,34.86,49.6,14.740000000000002,0,False,True,True
94965,2018,CAASPP,True,False,True,2,39.67,44.58,42.12,42.12,36.17,48.07,11.899999999999999,0,False,True,True
94965,2019,CAASPP,True,False,True,2,38.81,45.16,41.98,41.98,31.13,52.83,21.7,0,False,True,True
94965,2020,INTERPOLATED,False,False,False,2,34.92,33.98,34.45,34.45,29.02,39.88,10.860000000000003,0,False,True,True
94965,2021,CAASPP,True,False,True,1,31.03,22.8,26.92,26.92,26.92,26.92,0.0,0,False,True,True
94965,2022,CAASPP,True,False,True,1,46.31,38.96,42.64,42.64,42.64,42.64,0.0,0,False,True,True
94965,2023,CAASPP,True,False,True,1,40.61,44.95,42.78,42.78,42.78,42.78,0.0,0,False,True,True
94965,2024,CAASPP,True,False,True,1,45.35,43.86,44.6,44.6,44.6,44.6,0.0,0,False,True,True
94971,2012,CST,False,True,True,2,61.28,63.23,58.98,58.98,50.14,67.82,17.679999999999993,420,True,False,True
94971,2013,CST,False,True,True,2,56.1,53.01,53.45,53.45,48.6,58.3,9.699999999999996,418,True,False,True
94971,2014,INTERPOLATED,False,False,False,2,51.05,43.0,46.48,46.48,42.3,50.65,8.350000000000001,209,True,False,True
94971,2015,CAASPP,True,False,True,2,46.0,33.0,39.5,39.5,36.0,43.0,7.0,0,False,True,True
94971,2016,CAASPP,True,False,True,2,40.0,39.0,39.5,39.5,39.0,40.0,1.0,0,False,True,True
94971,2017,CAASPP,True,False,True,2,52.04,34.75,43.39,43.39,42.22,44.57,2.3500000000000014,0,False,True,True
94971,2018,CAASPP,True,False,True,2,42.46,49.52,45.99,45.99,37.65,54.33,16.68,0,False,True,True
94971,2019,CAASPP,True,False,True,2,36.54,41.12,38.84,38.84,37.88,39.8,1.9199999999999946,0,False,True,True
94971,2020,INTERPOLATED,False,False,False,2,33.51,39.49,36.51,36.51,34.28,38.74,4.460000000000001,0,False,True,True
94971,2021,CAASPP,True,False,True,2,30.48,37.87,34.18,34.18,30.68,37.67,6.990000000000002,0,False,True,True
94971,2022,CAASPP,True,False,True,2,42.98,34.2,38.59,38.59,38.46,38.72,0.259999999999998,0,False,True,True
94971,2023,CAASPP,True,False,True,2,54.58,35.62,45.1,45.1,44.21,45.98,1.769999999999996,0,False,True,True
94971,2024,CAASPP,True,False,True,2,36.56,35.08,35.82,35.82,35.18,36.46,1.2800000000000011,0,False,True,True
95002,2012,CST,False,True,True,1,62.9,63.85,63.38,63.38,63.38,63.38,0.0,651,True,False,True
95002,2013,CST,False,True,True,1,63.8,70.37,67.09,67.09,67.09,67.09,0.0,666,True,False,True
95002,2014,INTERPOLATED,False,False,False,1,54.9,55.68,55.3,55.3,55.3,55.3,0.0,333,True,False,True
95002,2015,CAASPP,True,False,True,1,46.0,41.0,43.5,43.5,43.5,43.5,0.0,0,False,True,True
95002,2016,CAASPP,True,False,True,1,47.0,46.0,46.5,46.5,46.5,46.5,0.0,0,False,True,True
95002,2017,CAASPP,True,False,True,1,43.45,45.76,44.6,44.6,44.6,44.6,0.0,0,False,True,True
95002,2018,CAASPP,True,False,True,1,45.07,48.48,46.78,46.78,46.78,46.78,0.0,0,False,True,True
95002,2019,CAASPP,True,False,True,1,50.95,51.93,51.44,51.44,51.44,51.44,0.0,0,False,True,True
95002,2022,CAASPP,True,False,True,1,54.19,48.6,51.4,51.4,51.4,51.4,0.0,0,False,True,True
95002,2023,CAASPP,True,False,True,1,52.91,49.73,51.32,51.32,51.32,51.32,0.0,0,False,True,True
95002,2024,CAASPP,True,False,True,1,49.69,49.69,49.69,49.69,49.69,49.69,0.0,0,False,True,True
95003,2012,CST,False,True,True,6,64.37,71.41,64.3,68.76,31.76,81.92,50.16,4232,True,False,True
95003,2013,CST,False,True,True,6,62.59,72.3,63.4,68.26,29.83,81.59,51.760000000000005,4152,True,False,True
95003,2014,INTERPOLATED,False,False,False,6,55.21,58.24,54.7,57.76,29.66,68.04,38.38000000000001,2076,True,False,True
95003,2015,CAASPP,True,False,True,6,47.83,44.17,46.0,47.25,29.5,54.5,25.0,0,False,True,True
95003,2016,CAASPP,True,False,True,6,50.0,46.67,48.33,49.0,33.0,59.0,26.0,0,False,True,True
95003,2017,CAASPP,True,False,True,6,50.39,45.51,47.95,49.06,35.56,53.92,18.36,0,False,True,True
95003,2018,CAASPP,True,False,True,6,52.42,45.57,49.0,49.24,39.44,54.99,15.550000000000004,0,False,True,True
95003,2019,CAASPP,True,False,True,6,48.5,45.01,46.75,49.32,29.84,56.16,26.319999999999997,0,False,True,True
95003,2022,CAASPP,True,False,True,6,46.69,39.46,43.08,44.34,26.64,54.0,27.36,0,False,True,True
95003,2023,CAASPP,True,False,True,6,42.99,37.31,40.15,40.75,20.35,54.74,34.39,0,False,True,True
95003,2024,CAASPP,True,False,True,6,45.79,38.67,42.23,42.92,22.9,51.3,28.4,0,False,True,True
95004,2012,CST,False,True,True,1,56.6,58.86,57.73,57.73,57.73,57.73,0.0,555,True,False,True
95004,2013,CST,False,True,True,1,50.9,63.98,57.44,57.44,57.44,57.44,0.0,559,True,False,True
95004,2014,INTERPOLATED,False,False,False,1,45.95,57.99,51.97,51.97,51.97,51.97,0.0,280,True,False,True
95004,2015,CAASPP,True,False,True,1,41.0,52.0,46.5,46.5,46.5,46.5,0.0,0,False,True,True
95004,2016,CAASPP,True,False,True,1,43.0,53.0,48.0,48.0,48.0,48.0,0.0,0,False,True,True
95004,2017,CAASPP,True,False,True,1,43.01,49.1,46.06,46.06,46.06,46.06,0.0,0,False,True,True
95004,2018,CAASPP,True,False,True,1,43.01,53.13,48.07,48.07,48.07,48.07,0.0,0,False,True,True
95004,2019,CAASPP,True,False,True,1,47.8,46.69,47.24,47.24,47.24,47.24,0.0,0,False,True,True
95004,2020,INTERPOLATED,False,False,False,1,43.02,42.67,42.84,42.84,42.84,42.84,0.0,0,False,True,True
95004,2021,CAASPP,True,False,True,1,38.24,38.65,38.44,38.44,38.44,38.44,0.0,0,False,True,True
95004,2022,CAASPP,True,False,True,1,38.89,42.31,40.6,40.6,40.6,40.6,0.0,0,False,True,True
95004,2023,CAASPP,True,False,True,1,36.21,40.74,38.48,38.48,38.48,38.48,0.0,0,False,True,True
95004,2024,CAASPP,True,False,True,1,39.68,42.63,41.16,41.16,41.16,41.16,0.0,0,False,True,True
95005,2012,CST,False,True,True,1,61.24,47.56,54.4,54.4,54.4,54.4,0.0,368,True,False,True
95005,2013,CST,False,True,True,1,69.96,49.73,59.84,59.84,59.84,59.84,0.0,358,True,False,True
95005,2014,INTERPOLATED,False,False,False,1,60.98,42.86,51.92,51.92,51.92,51.92,0.0,179,True,False,True
95005,2015,CAASPP,True,False,True,1,52.0,36.0,44.0,44.0,44.0,44.0,0.0,0,False,True,True
95005,2016,CAASPP,True,False,True,1,40.0,45.0,42.5,42.5,42.5,42.5,0.0,0,False,True,True
95005,2017,CAASPP,True,False,True,1,46.67,39.66,43.16,43.16,43.16,43.16,0.0,0,False,True,True
95005,2018,CAASPP,True,False,True,1,47.49,50.56,49.03,49.03,49.03,49.03,0.0,0,False,True,True
95005,2019,CAASPP,True,False,True,1,42.5,52.02,47.26,47.26,47.26,47.26,0.0,0,False,True,True
95005,2022,CAASPP,True,False,True,1,50.75,47.0,48.88,48.88,48.88,48.88,0.0,0,False,True,True
95005,2023,CAASPP,True,False,True,1,46.23,48.92,47.58,47.58,47.58,47.58,0.0,0,False,True,True
95005,2024,CAASPP,True,False,True,1,41.94,43.09,42.52,42.52,42.52,42.52,0.0,0,False,True,True
95006,2012,CST,False,True,True,2,69.47,59.73,64.6,64.6,56.42,72.78,16.36,2976,True,False,True
95006,2013,CST,False,True,True,2,67.02,60.81,63.92,63.92,58.1,69.72,11.619999999999997,3141,True,False,True
95006,2014,INTERPOLATED,False,False,False,2,57.26,54.16,55.71,55.71,52.05,59.36,7.310000000000002,1570,True,False,True
95006,2015,CAASPP,True,False,True,2,47.5,47.5,47.5,47.5,46.0,49.0,3.0,0,False,True,True
95006,2016,CAASPP,True,False,True,2,47.5,49.0,48.25,48.25,46.5,50.0,3.5,0,False,True,True
95006,2017,CAASPP,True,False,True,2,47.68,48.68,48.18,48.18,46.67,49.7,3.030000000000001,0,False,True,True
95006,2018,CAASPP,True,False,True,2,44.95,49.0,46.98,46.98,44.68,49.26,4.579999999999998,0,False,True,True
95006,2019,CAASPP,True,False,True,2,50.78,47.22,49.0,49.0,46.38,51.62,5.239999999999995,0,False,True,True
95006,2020,INTERPOLATED,False,False,False,2,53.82,52.36,53.1,53.1,51.78,54.4,2.6199999999999974,0,False,True,True
95006,2021,CAASPP,True,False,True,1,56.87,57.51,57.19,57.19,57.19,57.19,0.0,0,False,True,True
95006,2022,CAASPP,True,False,True,2,48.72,49.56,49.14,49.14,46.62,51.66,5.039999999999999,0,False,True,True
95006,2023,CAASPP,True,False,True,2,48.8,52.22,50.51,50.51,47.63,53.39,5.759999999999998,0,False,True,True
95006,2024,CAASPP,True,False,True,2,51.66,51.15,51.4,51.4,50.62,52.19,1.5700000000000003,0,False,True,True
95008,2012,CST,False,True,True,6,63.03,71.78,66.44,65.54,48.35,87.46,39.10999999999999,4876,True,False,True
95008,2013,CST,False,True,True,6,61.95,73.57,67.17,65.85,46.12,87.1,40.98,4811,True,False,True
95008,2014,INTERPOLATED,False,False,False,6,53.98,60.28,56.84,56.68,39.81,74.55,34.739999999999995,2406,True,False,True
95008,2015,CAASPP,True,False,True,6,46.0,47.0,46.5,47.5,33.5,62.0,28.5,0,False,True,True
95008,2016,CAASPP,True,False,True,6,49.5,48.17,48.83,50.25,32.5,68.5,36.0,0,False,True,True
95008,2017,CAASPP,True,False,True,6,49.13,48.94,49.03,50.32,36.83,63.63,26.800000000000004,0,False,True,True
95008,2018,CAASPP,True,False,True,6,48.3,48.87,48.59,51.28,35.97,60.25,24.28,0,False,True,True
95008,2019,CAASPP,True,False,True,6,55.61,52.71,54.16,56.79,40.78,59.12,18.339999999999996,0,False,True,True
95008,2020,INTERPOLATED,False,False,False,4,58.2,52.57,55.38,56.7,48.69,57.86,9.170000000000002,0,False,True,True
95008,2021,CAASPP,True,False,True,1,60.78,52.43,56.6,56.6,56.6,56.6,0.0,0,False,True,True
95008,2022,CAASPP,True,False,True,6,52.45,49.56,51.0,53.91,34.83,59.17,24.340000000000003,0,False,True,True
95008,2023,CAASPP,True,False,True,6,48.48,48.84,48.66,50.88,29.18,58.97,29.79,0,False,True,True
95008,2024,CAASPP,True,False,True,6,48.94,46.02,47.48,48.66,28.96,61.78,32.82,0,False,True,True
