city,county,year,minimum_wage_year_start,minimum_wage_annual_avg,ordinance_type,minimum_wage_backfilled,minimum_wage_source_detail
Biggs,Butte,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Biggs,Butte,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Biggs,Butte,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Biggs,Butte,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Biggs,Butte,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Biggs,Butte,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Biggs,Butte,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Biggs,Butte,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Biggs,Butte,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Biggs,Butte,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Biggs,Butte,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Biggs,Butte,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Biggs,Butte,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Chico,Butte,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Chico,Butte,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Chico,Butte,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Chico,Butte,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Chico,Butte,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Chico,Butte,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Chico,Butte,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Chico,Butte,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Chico,Butte,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Chico,Butte,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Chico,Butte,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Chico,Butte,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Chico,Butte,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Chico,Butte,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Chico,Butte,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Gridley,Butte,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Gridley,Butte,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Gridley,Butte,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Gridley,Butte,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Gridley,Butte,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Gridley,Butte,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Gridley,Butte,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Gridley,Butte,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Gridley,Butte,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Gridley,Butte,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Gridley,Butte,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Gridley,Butte,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Gridley,Butte,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Gridley,Butte,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Gridley,Butte,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Oroville,Butte,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Oroville,Butte,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Oroville,Butte,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Oroville,Butte,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Oroville,Butte,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Oroville,Butte,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Oroville,Butte,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Oroville,Butte,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Oroville,Butte,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Oroville,Butte,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Oroville,Butte,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Oroville,Butte,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Oroville,Butte,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Oroville,Butte,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Oroville,Butte,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Paradise,Butte,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Paradise,Butte,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Paradise,Butte,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Paradise,Butte,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Paradise,Butte,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Paradise,Butte,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Paradise,Butte,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Paradise,Butte,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Paradise,Butte,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Paradise,Butte,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Paradise,Butte,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Paradise,Butte,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Paradise,Butte,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Paradise,Butte,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Paradise,Butte,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Butte,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Butte,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Butte,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Butte,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Butte,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Butte,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Butte,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Butte,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Butte,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Butte,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Butte,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Butte,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Butte,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Butte,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Butte,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Angels Camp,Calaveras,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Angels Camp,Calaveras,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Angels Camp,Calaveras,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Angels Camp,Calaveras,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Angels Camp,Calaveras,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Angels Camp,Calaveras,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Angels Camp,Calaveras,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Angels Camp,Calaveras,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Angels Camp,Calaveras,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Angels Camp,Calaveras,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Angels Camp,Calaveras,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Angels Camp,Calaveras,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Angels Camp,Calaveras,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Angels Camp,Calaveras,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Angels Camp,Calaveras,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Calaveras,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Calaveras,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Calaveras,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Calaveras,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Calaveras,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Calaveras,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Calaveras,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Calaveras,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Calaveras,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Calaveras,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Calaveras,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Calaveras,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Calaveras,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Calaveras,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Calaveras,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Colusa,Colusa,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Colusa,Colusa,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Colusa,Colusa,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Colusa,Colusa,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Colusa,Colusa,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Colusa,Colusa,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Colusa,Colusa,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Colusa,Colusa,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Colusa,Colusa,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Colusa,Colusa,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Colusa,Colusa,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Colusa,Colusa,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Colusa,Colusa,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Colusa,Colusa,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Colusa,Colusa,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Colusa,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Colusa,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Colusa,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Colusa,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Colusa,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Colusa,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Colusa,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Colusa,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Colusa,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Colusa,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Colusa,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Colusa,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Colusa,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Colusa,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Colusa,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Williams,Colusa,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Williams,Colusa,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Williams,Colusa,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Williams,Colusa,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Williams,Colusa,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Williams,Colusa,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Williams,Colusa,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Williams,Colusa,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Williams,Colusa,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Williams,Colusa,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Williams,Colusa,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Williams,Colusa,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Williams,Colusa,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Williams,Colusa,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Williams,Colusa,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Antioch,Contra Costa,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Antioch,Contra Costa,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Antioch,Contra Costa,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Antioch,Contra Costa,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Antioch,Contra Costa,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Antioch,Contra Costa,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Antioch,Contra Costa,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Antioch,Contra Costa,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Antioch,Contra Costa,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Antioch,Contra Costa,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Antioch,Contra Costa,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Antioch,Contra Costa,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Antioch,Contra Costa,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Antioch,Contra Costa,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Antioch,Contra Costa,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Brentwood,Contra Costa,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Brentwood,Contra Costa,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Brentwood,Contra Costa,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Brentwood,Contra Costa,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Brentwood,Contra Costa,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Brentwood,Contra Costa,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Brentwood,Contra Costa,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Brentwood,Contra Costa,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Brentwood,Contra Costa,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Brentwood,Contra Costa,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Brentwood,Contra Costa,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Brentwood,Contra Costa,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Brentwood,Contra Costa,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Brentwood,Contra Costa,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Brentwood,Contra Costa,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Clayton,Contra Costa,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Clayton,Contra Costa,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Clayton,Contra Costa,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Clayton,Contra Costa,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Clayton,Contra Costa,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Clayton,Contra Costa,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Clayton,Contra Costa,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Clayton,Contra Costa,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Clayton,Contra Costa,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Clayton,Contra Costa,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Clayton,Contra Costa,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Clayton,Contra Costa,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Clayton,Contra Costa,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Clayton,Contra Costa,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Clayton,Contra Costa,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Concord,Contra Costa,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Concord,Contra Costa,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Concord,Contra Costa,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Concord,Contra Costa,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Concord,Contra Costa,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Concord,Contra Costa,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Concord,Contra Costa,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Concord,Contra Costa,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Concord,Contra Costa,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Concord,Contra Costa,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Concord,Contra Costa,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Concord,Contra Costa,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Concord,Contra Costa,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Concord,Contra Costa,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Concord,Contra Costa,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Danville,Contra Costa,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Danville,Contra Costa,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Danville,Contra Costa,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Danville,Contra Costa,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Danville,Contra Costa,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
