zcta5,year,amenity_type_raw,amenity_type,est,emp_1_4,emp_5_9,emp_10_19,emp_20_49,emp_50_99,emp_100_249,emp_250_499,emp_500_999,emp_1000_plus,amenity_employee_bucket_total,amenity_est_bucket_gap,amenity_source_rows
95409,2016,Fitness,fitness,4,2,2,0,0,0,0,0,0,0,4,0,1
95409,2016,Resturants,restaurants,16,3,2,6,5,0,0,0,0,0,16,0,1
95409,2017,Fitness,fitness,4,0,0,0,0,0,0,0,0,0,0,4,1
95409,2017,Resturants,restaurants,13,3,0,7,0,0,0,0,0,0,10,3,1
95409,2018,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
95409,2018,Fitness,fitness,5,3,0,0,0,0,0,0,0,0,3,2,1
95409,2018,Resturants,restaurants,12,3,0,5,0,0,0,0,0,0,8,4,1
95409,2019,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
95409,2019,Fitness,fitness,5,3,0,0,0,0,0,0,0,0,3,2,1
95409,2019,Resturants,restaurants,14,4,0,6,0,0,0,0,0,0,10,4,1
95409,2020,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
95409,2020,Fitness,fitness,5,3,0,0,0,0,0,0,0,0,3,2,1
95409,2020,Resturants,restaurants,13,4,3,5,0,0,0,0,0,0,12,1,1
95409,2021,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
95409,2021,Resturants,restaurants,13,4,5,0,3,0,0,0,0,0,12,1,1
95409,2022,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
95409,2022,Resturants,restaurants,16,5,4,5,0,0,0,0,0,0,14,2,1
95409,2023,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
95409,2023,Resturants,restaurants,18,4,4,6,4,0,0,0,0,0,18,0,1
95410,2012,Resturants,restaurants,2,1,0,1,0,0,0,0,0,0,2,0,1
95410,2013,Resturants,restaurants,1,0,0,1,0,0,0,0,0,0,1,0,1
95410,2014,Resturants,restaurants,1,0,0,1,0,0,0,0,0,0,1,0,1
95410,2015,Resturants,restaurants,1,0,0,1,0,0,0,0,0,0,1,0,1
95410,2016,Resturants,restaurants,1,0,0,1,0,0,0,0,0,0,1,0,1
95415,2012,Coffee Shops,coffee_shops,1,1,0,0,0,0,0,0,0,0,1,0,1
95415,2012,Resturants,restaurants,3,2,0,1,0,0,0,0,0,0,3,0,1
95415,2013,Resturants,restaurants,2,1,0,1,0,0,0,0,0,0,2,0,1
95415,2014,Resturants,restaurants,2,0,0,2,0,0,0,0,0,0,2,0,1
95415,2015,Resturants,restaurants,2,0,0,2,0,0,0,0,0,0,2,0,1
95415,2016,Resturants,restaurants,2,1,0,1,0,0,0,0,0,0,2,0,1
95420,2012,Park,parks,1,0,1,0,0,0,0,0,0,0,1,0,1
95420,2013,Park,parks,1,0,1,0,0,0,0,0,0,0,1,0,1
95420,2014,Park,parks,1,1,0,0,0,0,0,0,0,0,1,0,1
95420,2015,Park,parks,1,1,0,0,0,0,0,0,0,0,1,0,1
95420,2016,Coffee Shops,coffee_shops,1,0,0,0,1,0,0,0,0,0,1,0,1
95420,2016,Park,parks,1,1,0,0,0,0,0,0,0,0,1,0,1
95421,2015,Coffee Shops,coffee_shops,1,0,1,0,0,0,0,0,0,0,1,0,1
95421,2016,Coffee Shops,coffee_shops,2,1,1,0,0,0,0,0,0,0,2,0,1
95422,2012,Coffee Shops,coffee_shops,1,1,0,0,0,0,0,0,0,0,1,0,1
95422,2012,Resturants,restaurants,11,6,3,1,1,0,0,0,0,0,11,0,1
95422,2013,Coffee Shops,coffee_shops,2,2,0,0,0,0,0,0,0,0,2,0,1
95422,2013,Resturants,restaurants,11,6,3,1,1,0,0,0,0,0,11,0,1
95422,2014,Coffee Shops,coffee_shops,2,2,0,0,0,0,0,0,0,0,2,0,1
95422,2014,Resturants,restaurants,10,5,3,1,1,0,0,0,0,0,10,0,1
95422,2015,Coffee Shops,coffee_shops,2,2,0,0,0,0,0,0,0,0,2,0,1
95422,2015,Resturants,restaurants,12,7,4,0,1,0,0,0,0,0,12,0,1
95422,2016,Coffee Shops,coffee_shops,2,2,0,0,0,0,0,0,0,0,2,0,1
95422,2016,Resturants,restaurants,11,6,2,2,1,0,0,0,0,0,11,0,1
95422,2017,Resturants,restaurants,10,5,0,0,0,0,0,0,0,0,5,5,1
95422,2018,Resturants,restaurants,9,0,5,0,0,0,0,0,0,0,5,4,1
95422,2019,Resturants,restaurants,9,3,3,0,0,0,0,0,0,0,6,3,1
95422,2020,Resturants,restaurants,9,4,3,0,0,0,0,0,0,0,7,2,1
95422,2021,Resturants,restaurants,7,5,0,0,0,0,0,0,0,0,5,2,1
95422,2022,Resturants,restaurants,8,4,3,0,0,0,0,0,0,0,7,1,1
95422,2023,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
95422,2023,Resturants,restaurants,10,6,0,0,0,0,0,0,0,0,6,4,1
95423,2012,Resturants,restaurants,1,0,0,1,0,0,0,0,0,0,1,0,1
95423,2013,Resturants,restaurants,1,0,0,1,0,0,0,0,0,0,1,0,1
95423,2014,Resturants,restaurants,2,1,0,1,0,0,0,0,0,0,2,0,1
95423,2015,Resturants,restaurants,1,0,0,1,0,0,0,0,0,0,1,0,1
95423,2016,Resturants,restaurants,1,0,0,1,0,0,0,0,0,0,1,0,1
95425,2012,Coffee Shops,coffee_shops,2,1,0,1,0,0,0,0,0,0,2,0,1
95425,2012,Fitness,fitness,1,1,0,0,0,0,0,0,0,0,1,0,1
95425,2012,Resturants,restaurants,13,2,4,3,4,0,0,0,0,0,13,0,1
95425,2013,Coffee Shops,coffee_shops,1,0,0,0,1,0,0,0,0,0,1,0,1
95425,2013,Fitness,fitness,1,1,0,0,0,0,0,0,0,0,1,0,1
95425,2013,Resturants,restaurants,15,6,1,4,4,0,0,0,0,0,15,0,1
95425,2014,Coffee Shops,coffee_shops,1,0,0,0,1,0,0,0,0,0,1,0,1
95425,2014,Fitness,fitness,1,1,0,0,0,0,0,0,0,0,1,0,1
95425,2014,Resturants,restaurants,13,2,4,4,3,0,0,0,0,0,13,0,1
95425,2015,Coffee Shops,coffee_shops,2,1,0,0,1,0,0,0,0,0,2,0,1
95425,2015,Fitness,fitness,1,1,0,0,0,0,0,0,0,0,1,0,1
95425,2015,Resturants,restaurants,12,1,2,6,3,0,0,0,0,0,12,0,1
95425,2016,Coffee Shops,coffee_shops,2,1,0,0,1,0,0,0,0,0,2,0,1
95425,2016,Fitness,fitness,1,0,1,0,0,0,0,0,0,0,1,0,1
95425,2016,Resturants,restaurants,13,2,3,4,4,0,0,0,0,0,13,0,1
95425,2017,Resturants,restaurants,14,0,3,5,4,0,0,0,0,0,12,2,1
95425,2018,Resturants,restaurants,13,3,0,4,4,0,0,0,0,0,11,2,1
95425,2019,Resturants,restaurants,11,0,0,5,3,0,0,0,0,0,8,3,1
95425,2020,Coffee Shops,coffee_shops,4,3,0,0,0,0,0,0,0,0,3,1,1
95425,2020,Resturants,restaurants,10,0,3,0,3,0,0,0,0,0,6,4,1
95425,2021,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
95425,2021,Resturants,restaurants,10,0,5,0,0,0,0,0,0,0,5,5,1
95425,2022,Coffee Shops,coffee_shops,5,3,0,0,0,0,0,0,0,0,3,2,1
95425,2022,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
95425,2022,Resturants,restaurants,10,3,0,4,0,0,0,0,0,0,7,3,1
95425,2023,Coffee Shops,coffee_shops,5,3,0,0,0,0,0,0,0,0,3,2,1
95425,2023,Resturants,restaurants,9,0,3,3,0,0,0,0,0,0,6,3,1
95426,2012,Coffee Shops,coffee_shops,1,0,1,0,0,0,0,0,0,0,1,0,1
95426,2012,Resturants,restaurants,1,1,0,0,0,0,0,0,0,0,1,0,1
95426,2013,Coffee Shops,coffee_shops,1,0,1,0,0,0,0,0,0,0,1,0,1
95426,2013,Resturants,restaurants,2,1,1,0,0,0,0,0,0,0,2,0,1
95426,2014,Coffee Shops,coffee_shops,1,0,1,0,0,0,0,0,0,0,1,0,1
95426,2014,Resturants,restaurants,1,0,1,0,0,0,0,0,0,0,1,0,1
95426,2015,Coffee Shops,coffee_shops,1,0,1,0,0,0,0,0,0,0,1,0,1
95426,2015,Resturants,restaurants,2,1,1,0,0,0,0,0,0,0,2,0,1
95426,2016,Coffee Shops,coffee_shops,1,0,1,0,0,0,0,0,0,0,1,0,1
95426,2016,Fitness,fitness,1,1,0,0,0,0,0,0,0,0,1,0,1
95426,2016,Resturants,restaurants,3,2,1,0,0,0,0,0,0,0,3,0,1
95428,2012,Coffee Shops,coffee_shops,1,1,0,0,0,0,0,0,0,0,1,0,1
95428,2012,Resturants,restaurants,2,1,0,1,0,0,0,0,0,0,2,0,1
95428,2013,Coffee Shops,coffee_shops,2,1,1,0,0,0,0,0,0,0,2,0,1
95428,2013,Resturants,restaurants,2,1,1,0,0,0,0,0,0,0,2,0,1
95428,2014,Coffee Shops,coffee_shops,2,2,0,0,0,0,0,0,0,0,2,0,1
95428,2014,Resturants,restaurants,2,1,0,1,0,0,0,0,0,0,2,0,1
95428,2015,Coffee Shops,coffee_shops,2,2,0,0,0,0,0,0,0,0,2,0,1
95428,2015,Resturants,restaurants,2,1,0,1,0,0,0,0,0,0,2,0,1
95428,2016,Resturants,restaurants,2,1,1,0,0,0,0,0,0,0,2,0,1
95430,2012,Coffee Shops,coffee_shops,1,0,1,0,0,0,0,0,0,0,1,0,1
95430,2012,Resturants,restaurants,1,1,0,0,0,0,0,0,0,0,1,0,1
95430,2013,Coffee Shops,coffee_shops,1,0,1,0,0,0,0,0,0,0,1,0,1
95430,2013,Resturants,restaurants,2,1,1,0,0,0,0,0,0,0,2,0,1
95430,2015,Resturants,restaurants,1,0,1,0,0,0,0,0,0,0,1,0,1
95430,2016,Resturants,restaurants,1,0,0,1,0,0,0,0,0,0,1,0,1
95432,2012,Resturants,restaurants,2,2,0,0,0,0,0,0,0,0,2,0,1
95432,2013,Resturants,restaurants,2,0,1,1,0,0,0,0,0,0,2,0,1
95432,2014,Resturants,restaurants,2,0,1,0,1,0,0,0,0,0,2,0,1
95432,2015,Resturants,restaurants,2,0,1,0,1,0,0,0,0,0,2,0,1
95432,2016,Resturants,restaurants,1,0,1,0,0,0,0,0,0,0,1,0,1
95433,2014,Resturants,restaurants,1,1,0,0,0,0,0,0,0,0,1,0,1
95433,2015,Resturants,restaurants,1,0,0,0,1,0,0,0,0,0,1,0,1
95433,2016,Resturants,restaurants,1,0,0,1,0,0,0,0,0,0,1,0,1
95435,2012,Resturants,restaurants,1,1,0,0,0,0,0,0,0,0,1,0,1
95435,2013,Resturants,restaurants,1,1,0,0,0,0,0,0,0,0,1,0,1
95435,2014,Resturants,restaurants,1,1,0,0,0,0,0,0,0,0,1,0,1
95435,2015,Resturants,restaurants,1,1,0,0,0,0,0,0,0,0,1,0,1
95435,2016,Resturants,restaurants,1,1,0,0,0,0,0,0,0,0,1,0,1
95436,2012,Coffee Shops,coffee_shops,1,0,0,0,1,0,0,0,0,0,1,0,1
95436,2012,Resturants,restaurants,7,2,1,2,2,0,0,0,0,0,7,0,1
95436,2013,Coffee Shops,coffee_shops,1,0,0,1,0,0,0,0,0,0,1,0,1
95436,2013,Resturants,restaurants,6,0,1,3,1,1,0,0,0,0,6,0,1
95436,2014,Coffee Shops,coffee_shops,1,0,0,0,1,0,0,0,0,0,1,0,1
95436,2014,Resturants,restaurants,7,1,1,3,2,0,0,0,0,0,7,0,1
95436,2015,Coffee Shops,coffee_shops,1,0,0,1,0,0,0,0,0,0,1,0,1
95436,2015,Resturants,restaurants,7,1,1,3,1,1,0,0,0,0,7,0,1
95436,2016,Coffee Shops,coffee_shops,1,0,0,1,0,0,0,0,0,0,1,0,1
95436,2016,Resturants,restaurants,7,1,1,3,1,1,0,0,0,0,7,0,1
95436,2017,Resturants,restaurants,5,0,0,3,0,0,0,0,0,0,3,2,1
95436,2018,Resturants,restaurants,5,0,0,3,0,0,0,0,0,0,3,2,1
95436,2019,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
95436,2019,Resturants,restaurants,5,0,0,3,0,0,0,0,0,0,3,2,1
95436,2020,Resturants,restaurants,4,0,0,0,0,0,0,0,0,0,0,4,1
95436,2021,Coffee Shops,coffee_shops,4,0,0,0,0,0,0,0,0,0,0,4,1
95436,2021,Resturants,restaurants,6,3,0,0,0,0,0,0,0,0,3,3,1
95436,2022,Coffee Shops,coffee_shops,4,3,0,0,0,0,0,0,0,0,3,1,1
95436,2022,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95436,2023,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
95436,2023,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95437,2012,Coffee Shops,coffee_shops,5,0,1,3,1,0,0,0,0,0,5,0,1
95437,2012,Fitness,fitness,3,1,0,1,1,0,0,0,0,0,3,0,1
95437,2012,Resturants,restaurants,31,10,6,9,5,1,0,0,0,0,31,0,1
95437,2013,Coffee Shops,coffee_shops,5,1,0,3,1,0,0,0,0,0,5,0,1
95437,2013,Fitness,fitness,2,1,0,1,0,0,0,0,0,0,2,0,1
95437,2013,Resturants,restaurants,31,9,3,12,7,0,0,0,0,0,31,0,1
95437,2014,Coffee Shops,coffee_shops,6,1,1,3,1,0,0,0,0,0,6,0,1
95437,2014,Fitness,fitness,2,1,0,1,0,0,0,0,0,0,2,0,1
95437,2014,Resturants,restaurants,29,6,3,14,5,1,0,0,0,0,29,0,1
95437,2015,Coffee Shops,coffee_shops,5,0,1,3,1,0,0,0,0,0,5,0,1
95437,2015,Fitness,fitness,1,0,0,0,1,0,0,0,0,0,1,0,1
95437,2015,Resturants,restaurants,28,7,1,15,4,1,0,0,0,0,28,0,1
95437,2016,Coffee Shops,coffee_shops,6,0,2,3,1,0,0,0,0,0,6,0,1
95437,2016,Fitness,fitness,1,0,0,0,1,0,0,0,0,0,1,0,1
95437,2016,Resturants,restaurants,28,4,2,17,4,1,0,0,0,0,28,0,1
95437,2017,Coffee Shops,coffee_shops,7,0,0,3,0,0,0,0,0,0,3,4,1
95437,2017,Resturants,restaurants,25,5,3,12,4,0,0,0,0,0,24,1,1
95437,2018,Coffee Shops,coffee_shops,7,0,0,3,0,0,0,0,0,0,3,4,1
95437,2018,Resturants,restaurants,23,3,4,12,3,0,0,0,0,0,22,1,1
95437,2019,Coffee Shops,coffee_shops,7,0,0,3,0,0,0,0,0,0,3,4,1
95437,2019,Resturants,restaurants,26,9,0,13,0,0,0,0,0,0,22,4,1
95437,2020,Coffee Shops,coffee_shops,6,0,0,3,0,0,0,0,0,0,3,3,1
95437,2020,Resturants,restaurants,25,5,6,12,0,0,0,0,0,0,23,2,1
95437,2021,Coffee Shops,coffee_shops,6,0,0,0,0,0,0,0,0,0,0,6,1
95437,2021,Resturants,restaurants,25,6,10,7,0,0,0,0,0,0,23,2,1
95437,2022,Coffee Shops,coffee_shops,8,0,3,3,0,0,0,0,0,0,6,2,1
95437,2022,Resturants,restaurants,23,5,6,9,0,0,0,0,0,0,20,3,1
95437,2023,Coffee Shops,coffee_shops,7,0,3,3,0,0,0,0,0,0,6,1,1
95437,2023,Resturants,restaurants,23,3,8,7,4,0,0,0,0,0,22,1,1
95439,2012,Resturants,restaurants,1,0,0,1,0,0,0,0,0,0,1,0,1
95441,2012,Resturants,restaurants,2,0,0,0,2,0,0,0,0,0,2,0,1
95441,2013,Resturants,restaurants,2,0,0,0,2,0,0,0,0,0,2,0,1
95441,2014,Resturants,restaurants,2,0,0,0,2,0,0,0,0,0,2,0,1
95441,2015,Resturants,restaurants,2,0,0,0,1,1,0,0,0,0,2,0,1
95441,2016,Resturants,restaurants,2,0,0,0,1,1,0,0,0,0,2,0,1
95441,2017,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95441,2018,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95441,2019,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95441,2022,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95441,2023,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95442,2012,Park,parks,1,0,1,0,0,0,0,0,0,0,1,0,1
95442,2012,Resturants,restaurants,7,1,3,1,2,0,0,0,0,0,7,0,1
95442,2013,Park,parks,1,0,1,0,0,0,0,0,0,0,1,0,1
95442,2013,Resturants,restaurants,8,0,3,2,3,0,0,0,0,0,8,0,1
95442,2014,Park,parks,1,0,1,0,0,0,0,0,0,0,1,0,1
95442,2014,Resturants,restaurants,8,1,3,1,3,0,0,0,0,0,8,0,1
95442,2015,Coffee Shops,coffee_shops,1,1,0,0,0,0,0,0,0,0,1,0,1
95442,2015,Park,parks,1,0,1,0,0,0,0,0,0,0,1,0,1
95442,2015,Resturants,restaurants,8,0,2,2,4,0,0,0,0,0,8,0,1
95442,2016,Park,parks,1,0,1,0,0,0,0,0,0,0,1,0,1
95442,2016,Resturants,restaurants,7,0,3,1,3,0,0,0,0,0,7,0,1
95442,2017,Resturants,restaurants,6,0,0,3,0,0,0,0,0,0,3,3,1
95442,2018,Resturants,restaurants,6,0,0,5,0,0,0,0,0,0,5,1,1
95442,2019,Resturants,restaurants,5,0,0,0,0,0,0,0,0,0,0,5,1
95442,2020,Resturants,restaurants,5,0,0,0,0,0,0,0,0,0,0,5,1
95442,2021,Resturants,restaurants,4,0,0,0,0,0,0,0,0,0,0,4,1
95442,2022,Resturants,restaurants,5,0,0,0,0,0,0,0,0,0,0,5,1
95442,2023,Resturants,restaurants,5,0,0,0,0,0,0,0,0,0,0,5,1
95444,2012,Resturants,restaurants,3,0,1,0,2,0,0,0,0,0,3,0,1
95444,2013,Resturants,restaurants,3,0,1,0,2,0,0,0,0,0,3,0,1
95444,2014,Resturants,restaurants,3,0,1,0,2,0,0,0,0,0,3,0,1
95444,2015,Resturants,restaurants,3,0,1,0,2,0,0,0,0,0,3,0,1
95444,2016,Resturants,restaurants,3,0,1,0,2,0,0,0,0,0,3,0,1
95444,2017,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95444,2018,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95444,2019,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95444,2020,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95444,2021,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95444,2022,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95444,2023,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95445,2012,Coffee Shops,coffee_shops,2,1,0,1,0,0,0,0,0,0,2,0,1
95445,2012,Fitness,fitness,1,0,1,0,0,0,0,0,0,0,1,0,1
95445,2012,Resturants,restaurants,5,4,0,0,1,0,0,0,0,0,5,0,1
95445,2013,Coffee Shops,coffee_shops,3,2,0,1,0,0,0,0,0,0,3,0,1
95445,2013,Fitness,fitness,1,0,1,0,0,0,0,0,0,0,1,0,1
95445,2013,Resturants,restaurants,5,3,1,0,1,0,0,0,0,0,5,0,1
95445,2014,Coffee Shops,coffee_shops,1,0,0,0,1,0,0,0,0,0,1,0,1
95445,2014,Fitness,fitness,1,0,1,0,0,0,0,0,0,0,1,0,1
95445,2014,Resturants,restaurants,4,2,1,0,1,0,0,0,0,0,4,0,1
95445,2015,Coffee Shops,coffee_shops,1,0,0,0,1,0,0,0,0,0,1,0,1
95445,2015,Fitness,fitness,1,0,0,1,0,0,0,0,0,0,1,0,1
95445,2015,Resturants,restaurants,3,2,1,0,0,0,0,0,0,0,3,0,1
95445,2016,Coffee Shops,coffee_shops,1,0,0,0,1,0,0,0,0,0,1,0,1
95445,2016,Fitness,fitness,1,0,1,0,0,0,0,0,0,0,1,0,1
95445,2016,Resturants,restaurants,4,2,1,1,0,0,0,0,0,0,4,0,1
95445,2017,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95445,2018,Resturants,restaurants,4,0,0,0,0,0,0,0,0,0,0,4,1
95445,2019,Resturants,restaurants,5,3,0,0,0,0,0,0,0,0,3,2,1
95445,2020,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95445,2021,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95445,2022,Resturants,restaurants,4,0,0,0,0,0,0,0,0,0,0,4,1
95445,2023,Resturants,restaurants,4,0,0,0,0,0,0,0,0,0,0,4,1
95446,2012,Coffee Shops,coffee_shops,2,1,0,1,0,0,0,0,0,0,2,0,1
95446,2012,Resturants,restaurants,7,4,0,3,0,0,0,0,0,0,7,0,1
95446,2013,Coffee Shops,coffee_shops,3,1,1,1,0,0,0,0,0,0,3,0,1
95446,2013,Resturants,restaurants,9,5,1,3,0,0,0,0,0,0,9,0,1
95446,2014,Coffee Shops,coffee_shops,4,1,2,1,0,0,0,0,0,0,4,0,1
95446,2014,Resturants,restaurants,10,5,1,2,2,0,0,0,0,0,10,0,1
95446,2015,Coffee Shops,coffee_shops,3,1,1,1,0,0,0,0,0,0,3,0,1
95446,2015,Resturants,restaurants,10,4,2,3,1,0,0,0,0,0,10,0,1
95446,2016,Coffee Shops,coffee_shops,3,2,0,1,0,0,0,0,0,0,3,0,1
95446,2016,Resturants,restaurants,6,0,2,3,1,0,0,0,0,0,6,0,1
95446,2017,Coffee Shops,coffee_shops,4,3,0,0,0,0,0,0,0,0,3,1,1
95446,2017,Resturants,restaurants,5,0,0,0,0,0,0,0,0,0,0,5,1
95446,2018,Resturants,restaurants,8,4,0,0,0,0,0,0,0,0,4,4,1
95446,2019,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
95446,2019,Resturants,restaurants,8,3,3,0,0,0,0,0,0,0,6,2,1
95446,2020,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
95446,2020,Resturants,restaurants,7,0,0,0,0,0,0,0,0,0,0,7,1
95446,2021,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
95446,2021,Resturants,restaurants,8,4,3,0,0,0,0,0,0,0,7,1,1
95446,2022,Coffee Shops,coffee_shops,3,0,0,0,0,0,0,0,0,0,0,3,1
95446,2022,Resturants,restaurants,8,0,3,3,0,0,0,0,0,0,6,2,1
95446,2023,Resturants,restaurants,11,6,0,4,0,0,0,0,0,0,10,1,1
95448,2012,Coffee Shops,coffee_shops,7,2,3,2,0,0,0,0,0,0,7,0,1
95448,2012,Fitness,fitness,3,1,1,0,0,1,0,0,0,0,3,0,1
95448,2012,Park,parks,4,3,1,0,0,0,0,0,0,0,4,0,1
95448,2012,Resturants,restaurants,35,10,5,8,9,3,0,0,0,0,35,0,1
95448,2013,Coffee Shops,coffee_shops,8,4,0,3,1,0,0,0,0,0,8,0,1
95448,2013,Fitness,fitness,2,0,1,0,0,1,0,0,0,0,2,0,1
95448,2013,Park,parks,2,2,0,0,0,0,0,0,0,0,2,0,1
95448,2013,Resturants,restaurants,34,9,4,4,13,4,0,0,0,0,34,0,1
95448,2014,Coffee Shops,coffee_shops,11,6,2,1,2,0,0,0,0,0,11,0,1
95448,2014,Fitness,fitness,3,1,0,1,0,1,0,0,0,0,3,0,1
95448,2014,Park,parks,2,2,0,0,0,0,0,0,0,0,2,0,1
95448,2014,Resturants,restaurants,30,2,5,9,9,5,0,0,0,0,30,0,1
95448,2015,Coffee Shops,coffee_shops,11,3,3,4,1,0,0,0,0,0,11,0,1
95448,2015,Fitness,fitness,3,0,2,0,0,1,0,0,0,0,3,0,1
95448,2015,Park,parks,2,2,0,0,0,0,0,0,0,0,2,0,1
95448,2015,Resturants,restaurants,28,4,5,6,9,4,0,0,0,0,28,0,1
95448,2016,Coffee Shops,coffee_shops,12,3,5,3,1,0,0,0,0,0,12,0,1
95448,2016,Fitness,fitness,4,1,1,1,0,1,0,0,0,0,4,0,1
95448,2016,Park,parks,2,2,0,0,0,0,0,0,0,0,2,0,1
95448,2016,Resturants,restaurants,32,6,4,8,9,4,1,0,0,0,32,0,1
95448,2017,Coffee Shops,coffee_shops,13,3,4,5,0,0,0,0,0,0,12,1,1
95448,2017,Fitness,fitness,3,0,0,0,0,0,0,0,0,0,0,3,1
95448,2017,Resturants,restaurants,35,8,3,8,10,5,0,0,0,0,34,1,1
95448,2018,Coffee Shops,coffee_shops,13,0,6,0,3,0,0,0,0,0,9,4,1
95448,2018,Fitness,fitness,6,0,0,3,0,0,0,0,0,0,3,3,1
95448,2018,Resturants,restaurants,33,5,5,9,11,3,0,0,0,0,33,0,1
95448,2019,Coffee Shops,coffee_shops,13,4,3,0,3,0,0,0,0,0,10,3,1
95448,2019,Fitness,fitness,7,3,0,0,0,0,0,0,0,0,3,4,1
95448,2019,Resturants,restaurants,28,4,5,5,10,4,0,0,0,0,28,0,1
95448,2020,Coffee Shops,coffee_shops,11,0,3,0,3,0,0,0,0,0,6,5,1
95448,2020,Fitness,fitness,5,3,0,0,0,0,0,0,0,0,3,2,1
95448,2020,Resturants,restaurants,29,8,3,6,9,3,0,0,0,0,29,0,1
95448,2021,Coffee Shops,coffee_shops,11,3,4,0,0,0,0,0,0,0,7,4,1
95448,2021,Fitness,fitness,6,3,0,0,0,0,0,0,0,0,3,3,1
95448,2021,Resturants,restaurants,27,11,4,5,5,0,0,0,0,0,25,2,1
95448,2022,Coffee Shops,coffee_shops,11,0,3,3,0,0,0,0,0,0,6,5,1
95448,2022,Fitness,fitness,6,3,0,0,0,0,0,0,0,0,3,3,1
95448,2022,Resturants,restaurants,21,0,4,0,8,4,0,0,0,0,16,5,1
95448,2023,Coffee Shops,coffee_shops,10,0,4,3,0,0,0,0,0,0,7,3,1
95448,2023,Fitness,fitness,5,0,0,0,0,0,0,0,0,0,0,5,1
95448,2023,Resturants,restaurants,25,5,5,4,6,3,0,0,0,0,23,2,1
95449,2012,Resturants,restaurants,4,2,1,1,0,0,0,0,0,0,4,0,1
95449,2013,Resturants,restaurants,5,2,3,0,0,0,0,0,0,0,5,0,1
95449,2014,Resturants,restaurants,4,1,2,1,0,0,0,0,0,0,4,0,1
95449,2015,Resturants,restaurants,4,2,1,1,0,0,0,0,0,0,4,0,1
95449,2016,Coffee Shops,coffee_shops,1,1,0,0,0,0,0,0,0,0,1,0,1
95449,2016,Resturants,restaurants,4,1,2,0,1,0,0,0,0,0,4,0,1
95449,2017,Resturants,restaurants,4,0,0,0,0,0,0,0,0,0,0,4,1
95449,2018,Resturants,restaurants,5,3,0,0,0,0,0,0,0,0,3,2,1
95449,2020,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95449,2022,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95450,2012,Resturants,restaurants,2,1,0,0,1,0,0,0,0,0,2,0,1
95450,2013,Resturants,restaurants,2,0,0,1,1,0,0,0,0,0,2,0,1
95450,2014,Resturants,restaurants,2,0,0,1,1,0,0,0,0,0,2,0,1
95450,2015,Coffee Shops,coffee_shops,1,1,0,0,0,0,0,0,0,0,1,0,1
95450,2015,Resturants,restaurants,3,1,0,1,1,0,0,0,0,0,3,0,1
95450,2016,Coffee Shops,coffee_shops,1,0,1,0,0,0,0,0,0,0,1,0,1
95450,2016,Resturants,restaurants,2,1,0,0,1,0,0,0,0,0,2,0,1
95450,2017,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
95450,2018,Resturants,restaurants,3,0,0,0,0,0,0,0,0,0,0,3,1
